Prompt,Response
I need 16GB RAM with 20850 speed - mid range,"**Model:** G Skill Intl F4-4400C17-16GTZR 16GB

**Type:** DDR4

**Speed:** 20850

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 19500 speed - low range,"**Model:** G Skill Intl F4-3800C14-8GTZN 8GB

**Type:** DDR4

**Speed:** 19500

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 19100 speed - mid range,"**Model:** G Skill Intl F4-4000C19-16GTRG 16GB

**Type:** DDR4

**Speed:** 19100

**Capacity (GB):** 16

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 32GB RAM with 19950 speed - high range,"**Model:** G Skill Intl F4-4400C19-32GVK 32GB

**Type:** DDR4

**Speed:** 19950

**Capacity (GB):** 32

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 32GB RAM with 19700 speed - high range,"**Model:** G Skill Intl F4-4000C18-32GTZN 32GB

**Type:** DDR4

**Speed:** 19700

**Capacity (GB):** 32

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 19600 speed - mid range,"**Model:** G Skill Intl F4-3200C14-16GTRG 16GB

**Type:** DDR4

**Speed:** 19600

**Capacity (GB):** 16

**Form Factor:** Dual In-Line Memory Module (DIMM)

**DRAM Configuration:** 
"
I need 8GB RAM with 19200 speed - low range,"**Model:** Thermaltake Technology Co Ltd R021D408GX2-3600C18D 8GB

**Type:** DDR4

**Speed:** 19200

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 18900 speed - low range,"**Model:** G Skill Intl F4-4000C15-8GTRS 8GB

**Type:** DDR4

**Speed:** 18900

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 21100 speed - mid range,"**Model:** Essencore Limited KD4AGU880-36A180C 16GB

**Type:** DDR4

**Speed:** 21100

**Capacity (GB):** 16

**Form Factor:** UDIMM

**DRAM Configuration:** x16
"
I need 8GB RAM with 20650 speed - low range,"**Model:** G Skill Intl F4-3600C16-8GTZSW 8GB

**Type:** DDR4

**Speed:** 20650

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 20600 speed - mid range,"**Model:** Hewlett-Packard 48U45AA# 16GB

**Type:** DDR4

**Speed:** 20600

**Capacity (GB):** 16

**Form Factor:** UDIMM (Unbuffered Dual In-Line Memory Module)

**DRAM Configuration:** Single Rank
"
I need 8GB RAM with 20350 speed - low range,"**Model:** G Skill Intl F4-4400C19-8GTZSW 8GB

**Type:** DDR4

**Speed:** 20350

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 4GB RAM with 20100 speed - low range,"**Model:** Team Group Inc. TEAMGROUP-D4-3866 4GB

**Type:** DDR4

**Speed:** 20100

**Capacity (GB):** 4

**Form Factor:** SO-DIMM

**DRAM Configuration:** Unbuffered Single-Rank
"
I need 8GB RAM with 19800 speed - low range,"**Model:** Corsair CMW32GX4M4K3733C17 8GB

**Type:** DDR4

**Speed:** 19800

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 19550 speed - mid range,"**Model:** G Skill Intl F4-3200C15-16GTZKY 16GB

**Type:** DDR4

**Speed:** 19550

**Capacity (GB):** 16

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 32GB RAM with 21050 speed - high range,"**Model:** G Skill Intl F4-4400C19-32GTZR 32GB

**Type:** DDR4

**Speed:** 21050

**Capacity (GB):** 32

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 20600 speed - mid range,"**Model:** G Skill Intl F4-4000C17-16GVKB 16GB

**Type:** DDR4

**Speed:** 20600

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 4GB RAM with 19950 speed - low range,"**Model:** Corsair CMD8GX4M2B4000C19 4GB

**Type:** DDR4

**Speed:** 19950

**Capacity (GB):** 4

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 19650 speed - low range,"**Model:** Patriot Memory (PDP Systems) 3866 C18 Series 8GB

**Type:** DDR4

**Speed:** 19650

**Capacity (GB):** 8

**Form Factor:** UDIMM

**DRAM Configuration:** 2Rx8
"
I need 16GB RAM with 21950 speed - mid range,"**Model:** Apacer Technology GD2.2229BH.001 16GB

**Type:** DDR4

**Speed:** 21950

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** x1
"
I need 8GB RAM with 19500 speed - low range,"**Model:** Thermaltake Technology Co Ltd RA24D408GX2-4400C19A 8GB

**Type:** DDR4

**Speed:** 19500

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 19300 speed - low range,"**Model:** G Skill Intl F4-4000C17-8GTZR 8GB

**Type:** DDR4

**Speed:** 19300

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** 2x4GB
"
I need 8GB RAM with 19150 speed - low range,"**Model:** Apacer Technology 78.CAGR9.40C0B 8GB

**Type:** DDR4

**Speed:** 19150

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 19000 speed - mid range,"**Model:** Crucial Technology BL16G36C16U4BL.M16FE 16GB

**Type:** DDR4

**Speed:** 19000

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Single Rank, x8
"
I need 16GB RAM with 21000 speed - mid range,"**Model:** Chun Well Technology Holding Limited D4U1636144B 16GB

**Type:** DDR4

**Speed:** 21000

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Single Rank x8
"
I need 16GB RAM with 19600 speed - mid range,"**Model:** Crucial Technology BL16G36C16U4RL.M8FB1 16GB

**Type:** DDR4

**Speed:** 19600

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual In-Line
"
I need 16GB RAM with 19200 speed - mid range,"**Model:** G Skill Intl F4-3600C16-16GTZR 16GB

**Type:** DDR4

**Speed:** 19200

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 18200 speed - mid range,"**Model:** Essencore Limited KD4AGU880-36A180X 16GB

**Type:** DDR4

**Speed:** 18200

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 19900 speed - low range,"**Model:** Thermaltake Technology Co Ltd R022D408GX2-4600C19A 8GB

**Type:** DDR4

**Speed:** 19900

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** x1
"
I need 8GB RAM with 19250 speed - low range,"**Model:** G Skill Intl F4-3600C16-8GTESC 8GB

**Type:** DDR4

**Speed:** 19250

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 19000 speed - mid range,"**Model:** G Skill Intl F4-4000C19-16GTZKK 16GB

**Type:** DDR4

**Speed:** 19000

**Capacity (GB):** 16

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 18950 speed - low range,"**Model:** Kingston KHX4133C19D4/8GX 8GB

**Type:** DDR4

**Speed:** 18950

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 18800 speed - low range,"**Model:** G Skill Intl F4-4000C16-8GVK 8GB

**Type:** DDR4

**Speed:** 18800

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 19500 speed - low range,"**Model:** Corsair CMK16GX4M2K4266C19 8GB

**Type:** DDR4

**Speed:** 19500

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** x4
"
I need 8GB RAM with 19250 speed - low range,"**Model:** Shanghai Kuxin Microelectronics Ltd NMUD480E82-3600 8GB

**Type:** DDR4

**Speed:** 19250

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** 
"
I need 8GB RAM with 19250 speed - low range,"**Model:** G Skill Intl F4-3200C14-8GTRG 8GB

**Type:** DDR4

**Speed:** 19250

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 19200 speed - low range,"**Model:** G Skill Intl F4-3600C16-8GTRS 8GB

**Type:** DDR4

**Speed:** 19200

**Capacity (GB):** 8

**Form Factor:** UDIM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 19150 speed - mid range,"**Model:** G Skill Intl F4-3733C17-16GTZKK 16GB

**Type:** DDR4

**Speed:** 19150

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Unbuffered, Dual Channel
"
I need 8GB RAM with 19150 speed - low range,"**Model:** Thermaltake Technology Co Ltd R017D408GX2-4000C19A 8GB

**Type:** DDR4

**Speed:** 19150

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Unbuffered Single Rank
"
I need 32GB RAM with 18400 speed - high range,"**Model:** Crucial Technology BL32G36C16U4BL.M16FB 32GB

**Type:** DDR4

**Speed:** 18400

**Capacity (GB):** 32

**Form Factor:** SO-DIMM

**DRAM Configuration:** UDIMM
"
I need 8GB RAM with 18000 speed - low range,"**Model:** Team Group Inc. TEAMGROUP-UD4-4500 8GB

**Type:** DDR4

**Speed:** 18000

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Unbuffered
"
I need 8GB RAM with 20050 speed - low range,"**Model:** G Skill Intl F4-4266C19-8GTZSW 8GB

**Type:** DDR4

**Speed:** 20050

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 19100 speed - low range,"**Model:** Corsair CMW16GX4M2K4000C19 8GB

**Type:** DDR4

**Speed:** 19100

**Capacity (GB):** 8

**Form Factor:** Dual In-Line Memory Module (DIMM)

**DRAM Configuration:** XMP
"
I need 8GB RAM with 18950 speed - low range,"**Model:** Corsair CMD16GX4M2K4133C19 8GB

**Type:** DDR4

**Speed:** 18950

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 18900 speed - low range,"**Model:** V-Color Technology Inc. TL8G36818C-E0P2AAS 8GB

**Type:** DDR4

**Speed:** 18900

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Unbuffered
"
I need 8GB RAM with 17750 speed - low range,"**Model:** G Skill Intl F4-4000C18-8GTRS 8GB

**Type:** DDR4

**Speed:** 17750

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 19600 speed - low range,"**Model:** G Skill Intl F4-3600C16-8GTZN 8GB

**Type:** DDR4

**Speed:** 19600

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** UDIMM
"
I need 16GB RAM with 19100 speed - mid range,"**Model:** Crucial Technology BLM16G44C19U4B.M8FB1 16GB

**Type:** DDR4

**Speed:** 19100

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** PC4-1900
"
I need 8GB RAM with 19050 speed - low range,"**Model:** Corsair CMT32GX4M4C3466C16 8GB

**Type:** DDR4

**Speed:** 19050

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Single Rank
"
I need 16GB RAM with 18300 speed - mid range,"**Model:** G Skill Intl F4-4000C19-16GTZR 16GB

**Type:** DDR4

**Speed:** 18300

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 19750 speed - low range,"**Model:** Corsair CMK16GX4M2F4400C19 8GB

**Type:** DDR4

**Speed:** 19750

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 19600 speed - low range,"**Model:** G Skill Intl F4-4133C19-8GTZKKF 8GB

**Type:** DDR4

**Speed:** 19600

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** PC4-12864
"
I need 8GB RAM with 19100 speed - low range,"**Model:** Corsair CMWX8GD3600C18W4 8GB

**Type:** DDR4

**Speed:** 19100

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Unbuffered
"
I need 4GB RAM with 19050 speed - low range,"**Model:** G Skill Intl F4-4266C19-4GTZ 4GB

**Type:** DDR4

**Speed:** 19050

**Capacity (GB):** 4

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 19050 speed - mid range,"**Model:** G Skill Intl F4-4000C16-16GTZR 16GB

**Type:** DDR4

**Speed:** 19050

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 18850 speed - low range,"**Model:** Corsair CMK16GX4M2B3733C17 8GB

**Type:** DDR4

**Speed:** 18850

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 18500 speed - low range,"**Model:** G Skill Intl F4-3600C19-8GVSB 8GB

**Type:** DDR4

**Speed:** 18500

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 18250 speed - low range,"**Model:** Thermaltake Technology Co Ltd R009D408GX2-4600C19A 8GB

**Type:** DDR4

**Speed:** 18250

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Dual in-line memory module
"
I need 8GB RAM with 18150 speed - low range,"**Model:** A-DATA Technology DDR4 4133 2OZ 8GB

**Type:** DDR4

**Speed:** 18150

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual In-Line Memory Module
"
I need 32GB RAM with 18000 speed - high range,"**Model:** Corsair CMT64GX4M2C3600C18 32GB

**Type:** DDR4

**Speed:** 18000

**Capacity (GB):** 32

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 4GB RAM with 20300 speed - low range,"**Model:** Crucial Technology BLE4G4D32AEEA.K8FE 4GB

**Type:** DDR4

**Speed:** 20300

**Capacity (GB):** 4

**Form Factor:** SO-DIMM

**DRAM Configuration:** Unbuffered, Single-Rank
"
I need 8GB RAM with 19950 speed - low range,"**Model:** Corsair CMK16GX4M2F4500C19 8GB

**Type:** DDR4

**Speed:** 19950

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** UDIMM
"
I need 8GB RAM with 19650 speed - low range,"**Model:** G Skill Intl F4-3600C17-8GTZSW 8GB

**Type:** DDR4

**Speed:** 19650

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Single Channel
"
I need 4GB RAM with 19450 speed - low range,"**Model:** Corsair CMD8GX4M2B3866C18 4GB

**Type:** DDR4

**Speed:** 19450

**Capacity (GB):** 4

**Form Factor:** DIMM

**DRAM Configuration:** x2
"
I need 16GB RAM with 19450 speed - mid range,"**Model:** G Skill Intl F4-3600C16-16GTZN 16GB

**Type:** DDR4

**Speed:** 19450

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 4GB RAM with 19350 speed - low range,"**Model:** G Skill Intl F4-3600C17-4GTZ 4GB

**Type:** DDR4

**Speed:** 19350

**Capacity (GB):** 4

**Form Factor:** SO-DIMM

**DRAM Configuration:** Unbuffered
"
I need 32GB RAM with 19200 speed - high range,"**Model:** G Skill Intl F4-3600C16-32GVK 32GB

**Type:** DDR4

**Speed:** 19200

**Capacity (GB):** 32

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 18800 speed - low range,"**Model:** G Skill Intl F4-3600C16-8GVK 8GB

**Type:** DDR4

**Speed:** 18800

**Capacity (GB):** 8

**Form Factor:** UDIM

**DRAM Configuration:** XMP
"
I need 32GB RAM with 18750 speed - high range,"**Model:** Corsair CMK64GX4M2Z4000C18 32GB

**Type:** DDR4

**Speed:** 18750

**Capacity (GB):** 32

**Form Factor:** Dual In-Line (DIMM)

**DRAM Configuration:** Quad Channel
"
I need 8GB RAM with 18650 speed - low range,"**Model:** Patriot Memory (PDP Systems) 4400 C19 Series 8GB

**Type:** DDR4

**Speed:** 18650

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** x8
"
I need 8GB RAM with 18550 speed - low range,"**Model:** G Skill Intl F4-3600C16-8GTRG 8GB

**Type:** DDR4

**Speed:** 18550

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 18250 speed - low range,"**Model:** Team Group Inc. TEAMGROUP-UD4-4133 8GB

**Type:** DDR4

**Speed:** 18250

**Capacity (GB):** 8

**Form Factor:** UDIMM

**DRAM Configuration:** Single Rank
"
I need 16GB RAM with 17950 speed - mid range,"**Model:** G Skill Intl F4-3600C17-16GTZSW 16GB

**Type:** DDR4

**Speed:** 17950

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 20000 speed - mid range,"**Model:** G Skill Intl F4-4000C14-16GTZR 16GB

**Type:** DDR4

**Speed:** 20000

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 32GB RAM with 19900 speed - high range,"**Model:** G Skill Intl F4-3200C14-32GTZR 32GB

**Type:** DDR4

**Speed:** 19900

**Capacity (GB):** 32

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 19500 speed - low range,"**Model:** G Skill Intl F4-3733C17-8GTZSW 8GB

**Type:** DDR4

**Speed:** 19500

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 19450 speed - low range,"**Model:** Corsair CMK16GX4M2C3333C16 8GB

**Type:** DDR4

**Speed:** 19450

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** 1x8GB, Single Rank
"
I need 8GB RAM with 19250 speed - low range,"**Model:** Zotac Technology Ltd OD48G32S816-ZHC 8GB

**Type:** DDR4

**Speed:** 19250

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual In-Line
"
I need 8GB RAM with 18750 speed - low range,"**Model:** Corsair CMK32GX4M4B4000C19 8GB

**Type:** DDR4

**Speed:** 18750

**Capacity (GB):** 8

**Form Factor:** Dual In-Line Memory Module (DIMM)

**DRAM Configuration:** Unbuffered, Single-Ended
"
I need 8GB RAM with 18600 speed - low range,"**Model:** Crucial Technology BLE8G4D36BEEAK.M8FE1 8GB

**Type:** DDR4

**Speed:** 18600

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** x2
"
I need 8GB RAM with 18600 speed - low range,"**Model:** G Skill Intl F4-4266C19-8GTRS 8GB

**Type:** DDR4

**Speed:** 18600

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 18500 speed - low range,"**Model:** Corsair CMK16GX4M2K4400C19 8GB

**Type:** DDR4

**Speed:** 18500

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** PC4-18500, single rank
"
I need 8GB RAM with 18300 speed - low range,"**Model:** V-Color Technology Inc. TA48G36S818BNK 8GB

**Type:** DDR4

**Speed:** 18300

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Single Rank x16
"
I need 8GB RAM with 17650 speed - low range,"**Model:** Team Group Inc. TEAMGROUP-UD4-3866 8GB

**Type:** DDR4

**Speed:** 17650

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Unbuffered
"
I need 8GB RAM with 19250 speed - low range,"**Model:** Corsair CMK16GX4M2C3200C16 8GB

**Type:** DDR4

**Speed:** 19250

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 19150 speed - low range,"**Model:** G Skill Intl F4-3600C16-8GTZKW 8GB

**Type:** DDR4

**Speed:** 19150

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Single Channel
"
I need 16GB RAM with 19050 speed - mid range,"**Model:** Crucial Technology BL16G32C16U4WL.M16FE 16GB

**Type:** DDR4

**Speed:** 19050

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 18750 speed - low range,"**Model:** Hyundai Inc AR36C18S8K2HU416R 8GB

**Type:** DDR4

**Speed:** 18750

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual In-Line
"
I need 8GB RAM with 18600 speed - low range,"**Model:** G Skill Intl F4-3600C15-8GTZ 8GB

**Type:** DDR4

**Speed:** 18600

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 32GB RAM with 18550 speed - high range,"**Model:** Thermaltake Technology Co Ltd R022R432GX2-3600C18A 32GB

**Type:** DDR4

**Speed:** 18550

**Capacity (GB):** 32

**Form Factor:** UDIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 19550 speed - low range,"**Model:** Corsair CMH16GX4M2Z3600C18 8GB

**Type:** DDR4

**Speed:** 19550

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 19200 speed - mid range,"**Model:** G Skill Intl F4-4000C16-16GVK 16GB

**Type:** DDR4

**Speed:** 19200

**Capacity (GB):** 16

**Form Factor:** Dual In-Line Memory Module (DIMM)

**DRAM Configuration:** 2x8GB
"
I need 16GB RAM with 19150 speed - mid range,"**Model:** G Skill Intl F4-4000C16-16GTZRA 16GB

**Type:** DDR4

**Speed:** 19150

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 18900 speed - mid range,"**Model:** Corsair CMW32GX4M2C3333C16 16GB

**Type:** DDR4

**Speed:** 18900

**Capacity (GB):** 16

**Form Factor:** UDIM

**DRAM Configuration:** x8 (due to the 16GB capacity and DDR4 type)
"
I need 8GB RAM with 17800 speed - low range,"**Model:** Kingston KHX4800C19D4/8GX 8GB

**Type:** DDR4

**Speed:** 17800

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** x16
"
I need 16GB RAM with 17450 speed - mid range,"**Model:** Gold Key Technology Co Ltd NMGD416E82-4400G 16GB

**Type:** DDR4

**Speed:** 17450

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 19500 speed - low range,"**Model:** Apacer Technology 78.CAGN4.4020B 8GB

**Type:** DDR4

**Speed:** 19500

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 19300 speed - low range,"**Model:** G Skill Intl F4-4800C18-8GTRS 8GB

**Type:** DDR4

**Speed:** 19300

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 18850 speed - low range,"**Model:** Corsair CMK16GX4M2D3600C16 8GB

**Type:** DDR4

**Speed:** 18850

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 18800 speed - mid range,"**Model:** G Skill Intl F4-3200C14-16GTRS 16GB

**Type:** DDR4

**Speed:** 18800

**Capacity (GB):** 16

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 18800 speed - mid range,"**Model:** Gold Key Technology Co Ltd NMUD416E82-4400G 16GB

**Type:** DDR4

**Speed:** 18800

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** UDIMM
"
I need 8GB RAM with 18450 speed - low range,"**Model:** G Skill Intl F4-3600C14-8GTZNB 8GB

**Type:** DDR4

**Speed:** 18450

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 18300 speed - low range,"**Model:** G Skill Intl F4-4600C18-8GTZR 8GB

**Type:** DDR4

**Speed:** 18300

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 18100 speed - low range,"**Model:** Corsair CMWB8G1L3200K16W4 8GB

**Type:** DDR4

**Speed:** 18100

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Single-Rank
"
I need 8GB RAM with 17700 speed - low range,"**Model:** Chun Well Technology Holding Limited MD4U0840180BCW 8GB

**Type:** DDR4

**Speed:** 17700

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Unbuffered
"
I need 8GB RAM with 19750 speed - low range,"**Model:** Corsair CMW16GX4M2D3600C16 8GB

**Type:** DDR4

**Speed:** 19750

**Capacity (GB):** 8

**Form Factor:** Dual In-Line Memory Module (DIMM)

**DRAM Configuration:** Unbuffered, Non-ECC
"
I need 8GB RAM with 19650 speed - low range,"**Model:** Apacer Technology 78.CAGNK.4040B 8GB

**Type:** DDR4

**Speed:** 19650

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** UDIMM
"
I need 8GB RAM with 19600 speed - low range,"**Model:** Corsair CMK16GX4M2Z3600C14 8GB

**Type:** DDR4

**Speed:** 19600

**Capacity (GB):** 8

**Form Factor:** Dual In-Line Memory Module (DIMM)

**DRAM Configuration:** Unbuffered
"
I need 8GB RAM with 19350 speed - low range,"**Model:** Corsair CMT32GX4M4K3600C16 8GB

**Type:** DDR4

**Speed:** 19350

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Dual Inline Memory Module
"
I need 16GB RAM with 19300 speed - mid range,"**Model:** Corsair CMK32GX4M2D3600C16 16GB

**Type:** DDR4

**Speed:** 19300

**Capacity (GB):** 16

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 32GB RAM with 19300 speed - high range,"**Model:** Crucial Technology BL32G36C16U4B.M16FB1 32GB

**Type:** DDR4

**Speed:** 19300

**Capacity (GB):** 32

**Form Factor:** DIMM

**DRAM Configuration:** SODIMM
"
I need 8GB RAM with 19200 speed - low range,"**Model:** G Skill Intl F4-4600C19-8GTZKKC 8GB

**Type:** DDR4

**Speed:** 19200

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 19200 speed - low range,"**Model:** G Skill Intl F4-3333C16-8GTZ 8GB

**Type:** DDR4

**Speed:** 19200

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 18800 speed - mid range,"**Model:** Shanghai Kuxin Microelectronics Ltd NMUD416E82-3600 16GB

**Type:** DDR4

**Speed:** 18800

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual In-Line
"
I need 8GB RAM with 18800 speed - low range,"**Model:** V-Color Technology Inc. TL8G36818C-I2PSAAS 8GB

**Type:** DDR4

**Speed:** 18800

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
